Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/R52.sam
AT1G13460	400.83
AT1G13470	2010.50
AT1G13480	6
AT1G13485	0
AT1G13490	0
AT1G13500	2
AT1G13510	0
AT1G13520	52
AT1G13530	11
AT1G13540	11
AT1G13550	19
AT1G13560	1393.67
AT1G13570	194
AT1G13580	116
AT1G13590	0
AT1G13600	17
AT1G13605	0
AT1G13607	0
AT1G13608	6
AT1G13609	236.50
AT1G13610	3
AT1G13620	1
AT1G13630	51
AT1G13635	4
AT1G13640	756.50
AT1G13650	119
AT1G13670	39
AT1G13680	0
AT1G13690	265.50
AT1G13700	105.50
AT1G13710	66
AT1G13720	0
AT1G13730	441.50
AT1G13740	136.50
AT1G13750	702.50
AT1G13755	0
AT1G13760	0
AT1G13770	261.50
AT1G13780	80
AT1G13790	69.50
AT1G13800	4
AT1G13810	109
AT1G13820	1089.25
AT1G13830	88.50
AT1G13840	0
AT1G13850	0
AT1G13860	461.50
AT1G13870	261
AT1G13880	515.50
AT1G13890	0
AT1G13900	583
AT1G13910	73.50
AT1G13920	49
AT1G13930	12678.50
AT1G13940	306
AT1G13950	307
AT1G13960	608.33
AT1G13970	119.50
AT1G13980	872.50
AT1G13990	1766
AT1G14000	1591
AT1G14010	1097.50
AT1G14020	444.50
AT1G14030	722
AT1G14040	104
AT1G14048	0
AT1G14060	216
AT1G14070	111
AT1G14071	7
AT1G14080	29
AT1G14100	5
AT1G14110	0
AT1G14120	52
AT1G14130	207.50
AT1G14140	326
AT1G14150	2042.33
AT1G14160	57
AT1G14170	512
AT1G14180	109
AT1G14185	1
AT1G14190	32
AT1G14200	262
AT1G14205	104.83
AT1G14210	195.83
AT1G14220	0
AT1G14225	0
AT1G14230	732
AT1G14240	18
AT1G14250	228
AT1G14260	103
AT1G14270	1339
AT1G14280	500.50
AT1G14290	318
AT1G14300	208.50
AT1G14310	243.50
AT1G14315	4.50
AT1G14320	8143.50
AT1G14330	432.50
AT1G14340	349.50
AT1G14345	2338
AT1G14350	272.17
AT1G14360	1376.17
AT1G14370	602.50
AT1G14380	514
AT1G14390	29
AT1G14400	2562.50
AT1G14410	795
AT1G14420	0
AT1G14430	164
AT1G14440	182
AT1G14450	1146
AT1G14455	0
AT1G14460	326
AT1G14470	25.50
AT1G14480	36.50
AT1G14490	12
AT1G14500	0
AT1G14510	808
AT1G14518	0
AT1G14520	194.00
AT1G14530	130
AT1G14540	23
AT1G14549	0
AT1G14550	0
AT1G14560	291
AT1G14570	870.50
AT1G14580	369.33
AT1G14590	182
AT1G14600	78
AT1G14610	1654
AT1G14620	303.33
AT1G14630	31
AT1G14640	86.42
AT1G14642	4
AT1G14650	1134.08
AT1G14660	96.50
AT1G14670	3365
AT1G14680	14
AT1G14685	653
AT1G14686	1
AT1G14687	60
AT1G14688	0
AT1G14690	558
AT1G14700	430.33
AT1G14710	1194.50
AT1G14720	1154.33
AT1G14730	23
AT1G14740	1491.83
AT1G14750	20
AT1G14755	1
AT1G14760	3
AT1G14770	88
AT1G14780	36
AT1G14790	695
AT1G14800	35
AT1G14810	1486
AT1G14820	517
AT1G14830	1640.33
AT1G14840	433.50
AT1G14850	626.33
AT1G14860	8
AT1G14870	346
AT1G14880	22959.42
AT1G14890	173
AT1G14900	321
AT1G14910	970
AT1G14920	1432
AT1G14930	0
AT1G14940	0
AT1G14950	0
AT1G14960	0
AT1G14970	152
AT1G14980	1392.50
AT1G14990	260.50
AT1G15000	219.50
AT1G15002	2.50
AT1G15010	70
AT1G15015	0
AT1G15020	398
AT1G15030	695.50
AT1G15040	40.50
AT1G15045	0
AT1G15050	2
AT1G15060	551
AT1G15080	66
AT1G15090	0
AT1G15100	295.17
AT1G15110	123
AT1G15120	3015.17
AT1G15125	700.50
AT1G15130	1817.50
AT1G15140	2995.33
AT1G15150	6
AT1G15160	71.50
AT1G15165	120.50
AT1G15170	149.08
AT1G15175	67
AT1G15180	628.67
AT1G15190	0
AT1G15200	555.50
AT1G15210	15.50
AT1G15215	110.50
AT1G15220	111.50
AT1G15230	486
AT1G15240	650.50
AT1G15250	190.50
AT1G15260	381.50
AT1G15270	1557
AT1G15280	724
AT1G15290	2059
AT1G15310	56
AT1G15320	0
AT1G15330	0
AT1G15340	917
AT1G15350	389.50
AT1G15360	3
AT1G15370	531.50
AT1G15380	6
AT1G15385	2
AT1G15390	581
AT1G15400	717.50
AT1G15405	69
AT1G15410	262.50
AT1G15415	22.50
AT1G15420	245
AT1G15430	297
AT1G15440	410.50
AT1G15450	0
AT1G15460	0
AT1G15470	423.50
AT1G15480	138.50
AT1G15490	199.50
AT1G15500	2782
AT1G15510	145
AT1G15520	9415.50
AT1G15530	268.50
AT1G15540	0
AT1G15550	48
AT1G15570	182
AT1G15580	26.50
AT1G15590	0.50
AT1G15600	0
AT1G15610	0.50
AT1G15620	3
AT1G15630	5
AT1G15640	3
AT1G15650	0
AT1G15660	208
AT1G15670	534
AT1G15680	0
AT1G15690	19598.17
AT1G15700	57.50
AT1G15710	448
AT1G15720	42.33
AT1G15730	741.83
AT1G15740	1347.67
AT1G15750	3812.67
AT1G15757	0
AT1G15760	35
AT1G15770	0
AT1G15772	0
AT1G15780	1008
AT1G15790	457
AT1G15800	170
AT1G15810	1133.83
AT1G15820	24831.08
AT1G15825	1.50
AT1G15830	23.50
AT1G15840	0
AT1G15850	0
AT1G15860	716.50
AT1G15870	15
AT1G15880	585.50
AT1G15885	116.50
AT1G15890	218.50
AT1G15900	14
AT1G15910	406
AT1G15920	213
AT1G15930	2356.33
AT1G15940	338
AT1G15950	1446.50
AT1G15960	464.50
AT1G15970	383
AT1G15980	4472.67
AT1G15990	52
AT1G16000	259
AT1G16010	744
AT1G16020	448.83
AT1G16022	5.50
AT1G16025	5.50
AT1G16030	99
AT1G16040	227
AT1G16060	115
AT1G16070	32.50
AT1G16080	3420
AT1G16090	217
AT1G16100	0
AT1G16110	308
AT1G16120	3
AT1G16130	94
AT1G16150	8
AT1G16160	0
AT1G16170	220.50
AT1G16180	3442.50
AT1G16190	390.25
AT1G16210	1006
AT1G16220	82
AT1G16225	6
AT1G16230	0
AT1G16240	1017.50
AT1G16250	145
AT1G16260	916
AT1G16270	585.50
AT1G16280	250.50
AT1G16290	1
AT1G16300	126
AT1G16310	46
AT1G16320	1142.50
AT1G16330	38
AT1G16340	331.50
AT1G16350	785
AT1G16360	3
AT1G16370	24
AT1G16380	0
AT1G16390	98
AT1G16400	81
AT1G16410	1543.50
AT1G16420	151
AT1G16430	83.50
AT1G16440	6
AT1G16445	60.50
AT1G16450	0
AT1G16460	1179
AT1G16470	1720.50
AT1G16480	34.50
AT1G16489	16
AT1G16490	21
AT1G16500	430.50
AT1G16510	333
AT1G16515	43
AT1G16520	405.50
AT1G16530	42
AT1G16540	238
AT1G16560	1722.00
AT1G16570	339.50
AT1G16590	85.50
AT1G16610	1017
AT1G16630	115
AT1G16635	1
AT1G16640	46
AT1G16650	118
AT1G16670	557.25
AT1G16680	264
AT1G16690	164
AT1G16700	1457.33
AT1G16705	2
AT1G16710	686.50
AT1G16720	2923.58
AT1G16730	116.08
AT1G16740	392.50
AT1G16750	229
AT1G16760	0
AT1G16770	26
AT1G16780	220.50
AT1G16790	195
AT1G16800	144.50
AT1G16810	805
AT1G16820	70.50
AT1G16825	54
AT1G16830	33
AT1G16840	814
AT1G16850	169
AT1G16858	425.83
AT1G16860	425.83
AT1G16870	564.50
AT1G16880	12776.58
AT1G16890	2362.00
AT1G16900	466
AT1G16905	1
AT1G16910	0
AT1G16916	105
AT1G16920	577.50
AT1G16930	127
AT1G16940	0
AT1G16950	0
AT1G16960	115.50
AT1G16970	406.50
AT1G16980	0
AT1G17000	0
AT1G17010	0
AT1G17020	69
AT1G17030	15
AT1G17040	122.50
AT1G17050	910.50
AT1G17060	118
AT1G17070	320
AT1G17080	843
AT1G17090	96.50
AT1G17100	2716.25
AT1G17110	746.50
AT1G17120	492.50
AT1G17130	742.00
AT1G17140	582.50
AT1G17145	309
AT1G17147	144
AT1G17150	0
AT1G17160	540
AT1G17170	73.33
AT1G17180	6
AT1G17190	84
AT1G17200	782.50
AT1G17210	1253
AT1G17220	7763.50
AT1G17230	238
AT1G17232	61
AT1G17235	1
AT1G17240	29
AT1G17250	53
AT1G17255	60
AT1G17260	24
AT1G17270	147
AT1G17280	591
AT1G17285	4
AT1G17290	6662.50
AT1G17300	0
AT1G17310	0
AT1G17330	393
AT1G17340	714
AT1G17345	4
AT1G17350	165
AT1G17360	1326.50
AT1G17370	1327.50
AT1G17380	213
AT1G17400	5
AT1G17410	105
AT1G17420	1171
AT1G17430	449
AT1G17440	1086.50
AT1G17450	523
AT1G17455	163.50
AT1G17460	138.50
AT1G17470	1636
AT1G17480	56
AT1G17490	208
AT1G17500	842
AT1G17510	170
AT1G17520	221
AT1G17530	401
AT1G17540	0
AT1G17545	0
AT1G17550	1314.00
AT1G17560	100
AT1G17570	0
AT1G17580	453
AT1G17590	147.50
AT1G17600	602.50
AT1G17610	282
AT1G17615	111
AT1G17620	1342
AT1G17630	69
AT1G17640	65
AT1G17650	1217.50
AT1G17660	0
AT1G17665	296
AT1G17670	0
AT1G17680	390
AT1G17690	382
AT1G17700	32.50
AT1G17710	6
AT1G17720	1687.50
AT1G17730	576.50
AT1G17744	550.33
AT1G17745	2445.83
AT1G17750	93
AT1G17760	358
AT1G17770	0
AT1G17780	315.50
AT1G17790	191
AT1G17800	0
AT1G17810	2
AT1G17820	470.50
AT1G17830	156
AT1G17840	2307.33
AT1G17850	453.33
AT1G17860	254.50
AT1G17870	96
AT1G17880	2469.50
AT1G17890	1205.83
AT1G17910	0
AT1G17920	121
AT1G17930	209
AT1G17940	194
AT1G17950	5
AT1G17960	8
AT1G17970	189.50
AT1G17980	432
AT1G17990	601
AT1G18000	493
AT1G18010	490
AT1G18020	584.25
AT1G18030	170
AT1G18040	139.50
AT1G18050	0
AT1G18060	1467.83
AT1G18070	2857
AT1G18075	42
AT1G18080	5615.44
AT1G18090	104.33
AT1G18100	30.33
AT1G18130	0
AT1G18140	15
AT1G18150	1127
AT1G18160	972.50
AT1G18170	888.00
AT1G18180	56.50
AT1G18190	243.50
AT1G18200	46.50
AT1G18210	2032.25
AT1G18220	0
AT1G18250	325
AT1G18260	1300.50
AT1G18265	73
AT1G18270	848.00
AT1G18280	0
AT1G18290	2
AT1G18300	278
AT1G18310	0
AT1G18320	36
AT1G18330	90
AT1G18335	86
AT1G18340	155
AT1G18350	1
AT1G18360	564.50
AT1G18370	207
AT1G18382	37
AT1G18390	350
AT1G18400	204
AT1G18410	9
AT1G18415	84.83
AT1G18420	83.83
AT1G18430	1.50
AT1G18440	325.50
AT1G18450	594.00
AT1G18460	511.50
AT1G18470	923.50
AT1G18480	434
AT1G18485	346.50
AT1G18486	0
AT1G18490	286.50
AT1G18500	1298.50
AT1G18510	0
AT1G18520	0
AT1G18530	5.50
AT1G18540	4507
AT1G18550	63
AT1G18560	118.50
AT1G18570	762.50
AT1G18580	519
AT1G18590	583
AT1G18600	521
AT1G18610	171
AT1G18620	717.50
AT1G18630	289.83
AT1G18640	516.33
AT1G18650	314
AT1G18660	1145
AT1G18670	385
AT1G18680	107
AT1G18690	133.50
AT1G18700	681
AT1G18710	161
AT1G18720	2384.50
AT1G18730	1949.00
AT1G18735	688.00
AT1G18740	1454.50
AT1G18745	100
AT1G18750	136
AT1G18760	0
AT1G18770	0
AT1G18773	37.50
AT1G18780	0
AT1G18790	0
AT1G18800	363
AT1G18810	174.50
AT1G18820	0
AT1G18830	6.50
AT1G18835	5
AT1G18840	387
AT1G18850	209
AT1G18860	15
AT1G18870	32
AT1G18871	0
AT1G18879	0
AT1G18880	89.00
AT1G18890	2272.00
AT1G18900	537.17
AT1G18910	278.50
AT1G18940	59
AT1G18950	447.50
AT1G18960	0
AT1G18970	5
AT1G18980	20
AT1G18990	0
AT1G19000	2907.83
AT1G19010	171
AT1G19020	851.50
AT1G19025	41
AT1G19040	0
AT1G19050	339
AT1G19060	0
AT1G19070	12
AT1G19080	136
AT1G19086	0
AT1G19090	0
AT1G19100	178
AT1G19110	740.33
AT1G19115	1
AT1G19120	369
AT1G19130	1014.50
AT1G19140	512.33
AT1G19150	2107
AT1G19160	2
AT1G19170	289.50
AT1G19180	792
AT1G19190	3
AT1G19200	11.50
AT1G19210	13
AT1G19220	213
AT1G19230	35.50
AT1G19240	165.50
AT1G19250	729
AT1G19260	0
AT1G19270	463.50
AT1G19290	195
AT1G19300	652
AT1G19310	356.50
AT1G19320	1
AT1G19330	327
AT1G19340	116
AT1G19350	2043
AT1G19360	856.50
AT1G19370	431.50
AT1G19371	2
AT1G19373	0
AT1G19376	7
AT1G19380	512.50
AT1G19390	0
AT1G19394	15.00
AT1G19396	30.75
AT1G19397	34.25
AT1G19400	976
AT1G19410	0
AT1G19430	503
AT1G19440	919
AT1G19450	735.50
AT1G19460	0
AT1G19464	0
AT1G19470	0
AT1G19480	180
AT1G19485	251
AT1G19490	66
AT1G19500	0
AT1G19510	12
AT1G19520	565.17
AT1G19530	26
AT1G19540	64
AT1G19550	52.50
AT1G19570	4660.33
AT1G19580	710.50
AT1G19600	584.50
AT1G19610	46
AT1G19620	8
AT1G19630	31
AT1G19640	40
AT1G19650	411.00
AT1G19660	3284.50
AT1G19670	1857.50
AT1G19680	588.50
AT1G19690	295.50
AT1G19700	597
AT1G19710	330.50
AT1G19715	786.50
AT1G19720	696.50
AT1G19730	165.50
AT1G19740	2403
AT1G19750	11
AT1G19770	1056
AT1G19780	5.50
AT1G19790	3
AT1G19800	828
AT1G19830	14
AT1G19835	1487.50
AT1G19840	26
AT1G19850	162
AT1G19860	411
AT1G19870	973.50
AT1G19880	813
AT1G19890	0
AT1G19900	0
AT1G19910	4113
AT1G19920	2877.50
AT1G19930	0
AT1G19940	93
AT1G19950	174
AT1G19960	1406
AT1G19968	5
AT1G19970	129
AT1G19980	71.50
AT1G19990	153
AT1G20000	0
AT1G20010	2987.50
AT1G20015	1
AT1G20020	22301.46
AT1G20030	100
AT1G20040	0
AT1G20050	1237.50
AT1G20060	51
AT1G20065	16.50
AT1G20070	158.50
AT1G20080	1
AT1G20090	1062
AT1G20100	1510.50
AT1G20110	1979
AT1G20120	15
AT1G20130	0
AT1G20132	0
AT1G20135	0
AT1G20140	191.50
AT1G20150	0.50
AT1G20160	159
AT1G20170	0
AT1G20180	1
AT1G20190	470.50
AT1G20200	1666.50
AT1G20210	0
AT1G20220	736
AT1G20225	698.50
AT1G20230	54
AT1G20240	0.50
AT1G20250	0
AT1G20260	4663.58
AT1G20270	364
AT1G20280	0
AT1G20290	12
AT1G20300	210
AT1G20310	57
AT1G20320	0
AT1G20330	2518
AT1G20340	59178.50
AT1G20350	228
AT1G20360	0
AT1G20370	294
AT1G20375	0
AT1G20380	122
AT1G20400	0
AT1G20405	0
AT1G20410	252
AT1G20420	0
AT1G20430	376
AT1G20440	3529.87
AT1G20450	3582
AT1G20460	181
AT1G20470	23
AT1G20480	32.50
AT1G20490	197
AT1G20500	0
AT1G20510	2158.00
AT1G20515	5.50
AT1G20520	5
AT1G20530	6
AT1G20540	347
AT1G20550	93
AT1G20560	546.50
AT1G20570	15
AT1G20575	365.50
AT1G20580	677.25
AT1G20590	7.82
AT1G20600	2.25
AT1G20610	77.18
AT1G20620	51457.92
AT1G20630	1509.33
AT1G20640	360
AT1G20650	335.50
AT1G20670	318
AT1G20680	1
AT1G20690	24.50
AT1G20691	24.50
AT1G20693	3580.75
AT1G20696	2915.25
AT1G20700	3
AT1G20710	0
AT1G20720	85.50
AT1G20730	0
AT1G20735	0.17
AT1G20740	0
AT1G20750	0
AT1G20760	1021
AT1G20770	601.50
AT1G20780	1097.50
AT1G20790	0
AT1G20795	0
AT1G20800	0
AT1G20810	1101.50
AT1G20816	131.50
AT1G20820	0
AT1G20823	195
AT1G20830	416.50
AT1G20840	1793.50
AT1G20850	300
AT1G20860	0
AT1G20870	45
AT1G20875	3
AT1G20880	239
AT1G20890	192
AT1G20900	12
AT1G20910	202
AT1G20920	703.50
AT1G20925	0.50
AT1G20930	133.50
AT1G20940	0
AT1G20950	1395.50
AT1G20960	2525.75
AT1G20967	0
AT1G20970	1025.50
AT1G20980	2106.50
AT1G20990	6
AT1G21000	592
AT1G21010	89
AT1G21050	181
AT1G21060	235.50
AT1G21065	1750.50
AT1G21070	174
AT1G21080	1045.50
AT1G21090	103
AT1G21100	219.50
AT1G21110	139.25
AT1G21120	245.50
AT1G21130	5784.33
AT1G21140	19
AT1G21150	71
AT1G21160	417.75
AT1G21170	490.17
AT1G21190	475
AT1G21200	190.50
AT1G21202	0
AT1G21210	7
AT1G21230	1
AT1G21240	2028.58
AT1G21245	121.33
AT1G21250	14999.17
AT1G21270	4496.33
AT1G21280	89
AT1G21281	0
AT1G21310	16402.62
AT1G21320	4
AT1G21323	0
AT1G21326	10
AT1G21327	0
AT1G21340	0
AT1G21350	800.50
AT1G21360	1
AT1G21370	675.50
AT1G21380	1449.00
AT1G21390	511.50
AT1G21395	0
AT1G21400	927.50
AT1G21410	261.50
AT1G21420	0
AT1G21430	16.50
AT1G21440	778.50
AT1G21450	562.50
AT1G21460	310
AT1G21470	0
AT1G21475	0
AT1G21480	235.50
AT1G21500	2380.50
AT1G21510	9
AT1G21520	506.25
AT1G21528	0
AT1G21529	0
AT1G21530	0
AT1G21540	83
AT1G21550	348
AT1G21560	340
AT1G21580	1354
AT1G21590	1635.50
AT1G21600	2650.50
AT1G21610	429
AT1G21620	0
AT1G21630	2006.50
AT1G21640	1436.50
AT1G21650	867.33
AT1G21651	127.33
AT1G21660	848.50
AT1G21670	1023
AT1G21680	2503.50
AT1G21690	334.00
AT1G21695	18
AT1G21700	525.50
AT1G21710	290.50
AT1G21720	1867.50
AT1G21722	0
AT1G21730	255
AT1G21738	0
AT1G21740	126
AT1G21750	9561.25
AT1G21760	503.91
AT1G21770	661.08
AT1G21780	1199.58
AT1G21790	139
AT1G21800	0
AT1G21810	29
AT1G21830	227
AT1G21835	0
AT1G21840	88
AT1G21850	0
AT1G21860	0
AT1G21864	0
AT1G21866	0
AT1G21870	0
AT1G21880	555
AT1G21890	9
AT1G21900	1008.50
AT1G21910	292
AT1G21920	513
AT1G21925	0
AT1G21928	0
AT1G21930	301.50
AT1G21940	0
AT1G21950	0
AT1G21960	0
AT1G21970	0
AT1G21975	0
AT1G21980	637.50
AT1G21990	0
AT1G22000	1
AT1G22010	0
AT1G22015	0
AT1G22020	627.50
AT1G22030	43
AT1G22040	278
AT1G22050	123
AT1G22060	821.50
AT1G22065	9
AT1G22067	0
AT1G22070	1435.50
AT1G22080	1
AT1G22090	0
AT1G22100	0
AT1G22110	29
AT1G22120	0
AT1G22130	0
AT1G22140	335.50
AT1G22150	4.50
AT1G22160	168
AT1G22170	136
AT1G22180	583
AT1G22190	1142.50
AT1G22200	937.83
AT1G22210	1
AT1G22220	14
AT1G22230	19
AT1G22240	5
AT1G22250	119.50
AT1G22260	18.50
AT1G22270	354
AT1G22275	9
AT1G22280	2048.08
AT1G22290	4
AT1G22300	4678
AT1G22310	184
AT1G22320	0
AT1G22330	304
AT1G22340	4.50
AT1G22360	588.25
AT1G22370	133
AT1G22380	15.75
AT1G22400	1310
AT1G22403	125
AT1G22410	4980.33
AT1G22420	9
AT1G22430	914.50
AT1G22440	17
AT1G22450	2117
AT1G22460	0
AT1G22470	15
AT1G22480	1
AT1G22490	44
AT1G22500	162.50
AT1G22510	290.83
AT1G22520	536
AT1G22530	3035
AT1G22540	405
AT1G22550	167
AT1G22570	262
AT1G22590	323.50
AT1G22600	3
AT1G22610	1562
AT1G22620	762
AT1G22630	1429
AT1G22640	155
AT1G22650	543.50
AT1G22651	0
AT1G22660	266
AT1G22670	0
AT1G22680	4
AT1G22690	590.50
AT1G22700	2170.00
AT1G22710	2229
AT1G22720	0
AT1G22730	856
AT1G22740	276
AT1G22750	1062.00
AT1G22760	1.50
AT1G22767	0
AT1G22770	689.50
AT1G22780	1909.50
AT1G22790	335.50
AT1G22800	217.50
AT1G22810	13.50
AT1G22830	91
AT1G22840	2623.33
AT1G22850	1877.75
AT1G22860	383
AT1G22870	363.50
AT1G22880	193
AT1G22882	795.50
AT1G22885	199
AT1G22890	717
AT1G22900	53
AT1G22910	655
AT1G22920	659
AT1G22930	3102.50
AT1G22940	478.25
AT1G22950	354
AT1G22960	168.50
AT1G22970	271
AT1G22980	8
AT1G22985	59.50
AT1G22990	255
AT1G23000	73
AT1G23010	139
AT1G23020	1036
AT1G23030	1662.50
AT1G23037	0
AT1G23040	199
AT1G23050	19.50
AT1G23052	19.50
AT1G23060	10
AT1G23070	0
AT1G23074	0
AT1G23080	2046.83
AT1G23090	1076.50
AT1G23100	73
AT1G23110	19
AT1G23120	21
AT1G23130	8641.33
AT1G23140	203.50
AT1G23145	0
AT1G23147	0
AT1G23149	16
AT1G23150	16
AT1G23160	0
AT1G23170	297
AT1G23180	904
AT1G23190	3074.50
AT1G23200	56
AT1G23201	0
AT1G23205	716
AT1G23210	0
AT1G23220	313.50
AT1G23230	792.00
AT1G23240	0
AT1G23250	0
AT1G23260	724.50
AT1G23270	0
AT1G23280	448
AT1G23290	2024.75
AT1G23300	0
AT1G23310	33770.58
AT1G23320	0
AT1G23330	237
AT1G23340	68
AT1G23350	2
AT1G23360	519
AT1G23380	44
AT1G23390	1435
AT1G23400	1094
AT1G23410	62
AT1G23420	0
AT1G23440	1041
AT1G23450	16
AT1G23460	129
AT1G23465	14
AT1G23480	461.50
AT1G23490	7620.83
AT1G23500	0
AT1G23510	0
AT1G23520	0
AT1G23530	23
AT1G23540	0.50
AT1G23550	120
AT1G23560	40
AT1G23570	0
AT1G23580	0
AT1G23590	0
AT1G23600	3
AT1G23610	0
AT1G23640	0
AT1G23650	0
AT1G23660	0
AT1G23670	0
AT1G23680	0
AT1G23690	0
AT1G23700	4
AT1G23710	347.50
AT1G23720	0
AT1G23724	0
AT1G23730	375.50
AT1G23740	3485
AT1G23750	213.00
AT1G23760	4
AT1G23770	0
AT1G23780	522.50
AT1G23790	59.50
AT1G23800	147.50
AT1G23810	0
AT1G23820	2464.17
AT1G23830	119
AT1G23840	286.67
AT1G23850	37
AT1G23860	465
AT1G23870	321.50
AT1G23880	80.50
AT1G23890	61.50
AT1G23900	1248.00
AT1G23910	0
AT1G23935	31
AT1G23940	33
AT1G23950	658.50
AT1G23960	893
AT1G23965	11
AT1G23970	161.50
AT1G23980	69
AT1G24000	0
AT1G24010	0
AT1G24020	1358
AT1G24030	83.17
AT1G24040	354.67
AT1G24050	918.50
AT1G24060	0
AT1G24062	0
AT1G24068	0
AT1G24070	106
AT1G24080	0
AT1G24090	41
AT1G24095	80
AT1G24100	972.50
AT1G24110	0
AT1G24120	666.50
AT1G24130	1
AT1G24140	646
AT1G24145	750
AT1G24147	1842.00
AT1G24148	537
AT1G24150	1030.50
AT1G24159	0.50
AT1G24160	1087.00
AT1G24170	1740
AT1G24180	1316.50
AT1G24190	909
AT1G24200	0
AT1G24210	8
AT1G24220	0
AT1G24230	0
AT1G24240	188.50
AT1G24250	0
AT1G24256	0
AT1G24260	5
AT1G24265	27
AT1G24267	758.50
AT1G24270	4
AT1G24280	292
AT1G24290	107.33
AT1G24300	821.00
AT1G24310	303.50
AT1G24320	15.50
AT1G24330	91
AT1G24340	387.17
AT1G24350	626.67
AT1G24360	2146
AT1G24380	2
AT1G24388	0
AT1G24390	0
AT1G24400	123
AT1G24405	5
AT1G24420	4
AT1G24430	2
AT1G24440	204
AT1G24450	256
AT1G24460	1165.33
AT1G24470	38.50
AT1G24480	1.50
AT1G24485	0
AT1G24490	747
AT1G24510	2754.50
AT1G24520	0
AT1G24530	377
AT1G24540	0
AT1G24560	637
AT1G24570	4
AT1G24575	87
AT1G24577	16
AT1G24580	30
AT1G24590	0
AT1G24600	17
AT1G24610	723
AT1G24620	0
AT1G24625	304
AT1G24650	2
AT1G24706	970
AT1G24735	7.50
AT1G24764	467.50
AT1G24793	110.10
AT1G24800	428.46
AT1G24807	15.22
AT1G24822	290.90
AT1G24851	0.40
AT1G24880	594.67
AT1G24881	426.48
AT1G24909	7.90
AT1G24996	1007.01
AT1G25025	0.10
AT1G25054	1051.10
AT1G25055	438.89
AT1G25083	12.82
AT1G25097	667.52
AT1G25098	1529.11
AT1G25112	0.10
AT1G25141	3.60
AT1G25145	192.83
AT1G25150	435.92
AT1G25155	8.20
AT1G25175	790.47
AT1G25180	0.40
AT1G25210	129.41
AT1G25211	443.10
AT1G25220	1349.00
AT1G25230	339
AT1G25240	0
AT1G25250	113
AT1G25260	694.50
AT1G25270	0
AT1G25275	2117
AT1G25280	931
AT1G25290	287.33
AT1G25300	0
AT1G25310	0
AT1G25320	104.50
AT1G25330	0.50
AT1G25340	0
AT1G25350	1212
AT1G25360	52
AT1G25370	222.50
AT1G25375	237
AT1G25380	615.50
AT1G25390	621
AT1G25400	391
AT1G25410	0
AT1G25420	578
AT1G25422	2
AT1G25425	127
AT1G25440	3811
AT1G25450	1114.83
AT1G25460	16
AT1G25470	85.33
AT1G25472	85.33
AT1G25480	189
AT1G25490	2215.67
AT1G25500	215
AT1G25510	85
AT1G25520	407
AT1G25530	120.67
AT1G25540	547.50
AT1G25550	1991.75
AT1G25560	1258.50
AT1G25570	665
AT1G25580	322
AT1G25682	551.50
AT1G25988	0
AT1G26090	417
AT1G26100	145
AT1G26110	3594
AT1G26120	446.00
AT1G26130	599.50
AT1G26140	0
AT1G26150	1213.50
AT1G26160	605
AT1G26170	471.00
AT1G26180	493
AT1G26190	338
AT1G26200	104
AT1G26208	369.33
AT1G26210	345
AT1G26218	335.00
AT1G26220	294.50
AT1G26230	607.67
AT1G26233	12
AT1G26235	1.50
AT1G26240	0
AT1G26250	1
AT1G26260	100
AT1G26270	954
AT1G26290	7.50
AT1G26300	305
AT1G26310	0
AT1G26320	0
AT1G26330	60
AT1G26340	338
AT1G26350	0
AT1G26355	5
AT1G26360	0
AT1G26370	388
AT1G26380	358.50
AT1G26390	1696.67
AT1G26400	8
AT1G26410	77
AT1G26420	423
AT1G26430	0
AT1G26440	388
AT1G26450	41
AT1G26460	800.50
AT1G26470	325
AT1G26480	0
AT1G26490	0
AT1G26500	41
AT1G26510	2
AT1G26515	0
AT1G26520	125
AT1G26530	33
AT1G26540	24
AT1G26550	2081.50
AT1G26558	24.50
AT1G26560	448
AT1G26570	281
AT1G26580	1088.50
AT1G26590	9
AT1G26600	28
AT1G26610	2
AT1G26620	328.50
AT1G26630	10343.12
AT1G26640	423.50
AT1G26650	363.50
AT1G26660	104
AT1G26665	417
AT1G26670	1557.58
AT1G26680	5
AT1G26690	751.50
AT1G26700	0
AT1G26710	0
AT1G26720	0
AT1G26730	196.67
AT1G26740	337
AT1G26750	475.50
AT1G26760	44
AT1G26761	283
AT1G26762	1
AT1G26770	1749.50
AT1G26771	0
AT1G26773	0
AT1G26780	8
AT1G26790	0
AT1G26795	0
AT1G26796	0
AT1G26797	0
AT1G26798	0
AT1G26799	0
AT1G26800	106.50
AT1G26810	89
AT1G26815	1
AT1G26820	79
AT1G26830	1117
AT1G26840	93
AT1G26850	3894.75
AT1G26870	0
AT1G26880	1949.83
AT1G26890	9
AT1G26900	96
AT1G26910	137
AT1G26916	0
AT1G26920	415.50
AT1G26921	0
AT1G26930	134.11
AT1G26940	171.50
AT1G26945	161
AT1G26960	223
AT1G26970	15
AT1G26973	0
AT1G26975	0
AT1G26976	0
AT1G26985	0
AT1G27000	1452.50
AT1G27008	0
AT1G27020	502.50
AT1G27030	195.50
AT1G27040	6
AT1G27045	9
AT1G27050	176.50
AT1G27060	128.50
AT1G27070	194.50
AT1G27080	0
AT1G27090	2241.25
