Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/WT1.sam
AT1G13607	3.50
AT1G13608	30
AT1G13609	1447.50
AT1G13610	0
AT1G13620	0
AT1G13630	22
AT1G13635	0
AT1G13640	955
AT1G13650	89
AT1G13670	29
AT1G13680	1
AT1G13690	311.50
AT1G13700	130.50
AT1G13710	95
AT1G13720	0
AT1G13730	346.50
AT1G13740	209.67
AT1G13750	279.50
AT1G13755	0
AT1G13760	0
AT1G13770	255
AT1G13780	68
AT1G13790	47
AT1G13800	11
AT1G13810	121
AT1G13820	1241.00
AT1G13830	25
AT1G13840	0
AT1G13850	0
AT1G13860	342
AT1G13870	251
AT1G13880	372
AT1G13890	0
AT1G13900	585.50
AT1G13910	88
AT1G13920	82
AT1G13930	19258.00
AT1G13940	155
AT1G13950	253
AT1G13960	317.50
AT1G13970	13
AT1G13980	579
AT1G13990	833
AT1G14000	1140.50
AT1G14010	617.50
AT1G14020	436
AT1G14030	840
AT1G14040	93
AT1G14048	0
AT1G14060	222
AT1G14070	50.50
AT1G14071	2.50
AT1G14080	8
AT1G14100	0
AT1G14110	0
AT1G14120	27
AT1G14130	153
AT1G14140	264
AT1G14150	3085
AT1G14160	89
AT1G14170	321
AT1G14180	100
AT1G14185	9
AT1G14190	28.50
AT1G14200	239
AT1G14205	118.50
AT1G14210	438.50
AT1G14220	0
AT1G14225	0
AT1G14230	518.33
AT1G14240	22.50
AT1G14250	732.50
AT1G14260	22
AT1G14270	1421.50
AT1G14280	710.50
AT1G14290	545.50
AT1G14300	224
AT1G14310	247.50
AT1G14315	3.50
AT1G14320	10168.58
AT1G14330	393
AT1G14340	391
AT1G14345	2690
AT1G14350	254.50
AT1G14360	586.50
AT1G14370	366.33
AT1G14380	511
AT1G14390	33
AT1G14400	3015.00
AT1G14410	682
AT1G14420	0
AT1G14430	223
AT1G14440	191
AT1G14450	1730
AT1G14455	2
AT1G14460	196
AT1G14470	13
AT1G14480	41
AT1G14490	19
AT1G14500	0
AT1G14510	755
AT1G14518	0
AT1G14520	156
AT1G14530	134.67
AT1G14540	12
AT1G14549	0
AT1G14550	0
AT1G14560	275
AT1G14570	878.50
AT1G14580	322
AT1G14590	214
AT1G14600	124
AT1G14610	1205.50
AT1G14620	337
AT1G14630	73
AT1G14640	43
AT1G14642	5
AT1G14650	847
AT1G14660	77.50
AT1G14670	2493
AT1G14680	11
AT1G14685	553
AT1G14686	1
AT1G14687	63
AT1G14688	0
AT1G14690	368
AT1G14700	506.50
AT1G14710	1003
AT1G14720	1253
AT1G14730	15.50
AT1G14740	1319.50
AT1G14750	11
AT1G14755	0
AT1G14760	9
AT1G14770	54
AT1G14780	11
AT1G14790	336
AT1G14800	49.50
AT1G14810	2071.00
AT1G14820	468
AT1G14830	1255.50
AT1G14840	427.50
AT1G14850	474
AT1G14860	3
AT1G14870	141
AT1G14880	3514.50
AT1G14890	240
AT1G14900	369.50
AT1G14910	675
AT1G14920	1503
AT1G14930	0
AT1G14940	0
AT1G14950	0
AT1G14960	1
AT1G14970	99
AT1G14980	1733.50
AT1G14990	246
AT1G15000	296
AT1G15002	8
AT1G15010	69
AT1G15015	0
AT1G15020	387
AT1G15030	720
AT1G15040	33
AT1G15045	0
AT1G15050	0
AT1G15060	408
AT1G15080	81
AT1G15090	1
AT1G15100	346
AT1G15110	93
AT1G15120	3381.50
AT1G15125	4355.50
AT1G15130	1121
AT1G15140	3135
AT1G15150	19.25
AT1G15160	50.25
AT1G15165	95
AT1G15170	248.90
AT1G15175	77.50
AT1G15180	776.60
AT1G15190	11
AT1G15200	449.50
AT1G15210	13
AT1G15215	98.50
AT1G15220	167
AT1G15230	504
AT1G15240	471
AT1G15250	323.50
AT1G15260	699
AT1G15270	2584.00
AT1G15280	723
AT1G15290	1470
AT1G15310	35.50
AT1G15320	0
AT1G15330	0
AT1G15340	1041.50
AT1G15350	455.50
AT1G15360	1
AT1G15370	608
AT1G15380	3
AT1G15385	0
AT1G15390	774.50
AT1G15400	832
AT1G15405	133
AT1G15410	492.50
AT1G15415	39
AT1G15420	223
AT1G15430	155
AT1G15440	324.50
AT1G15450	0
AT1G15460	0
AT1G15470	360.50
AT1G15480	155
AT1G15490	196.00
AT1G15500	3378.33
AT1G15510	148.50
AT1G15520	111.50
AT1G15530	325.33
AT1G15540	0
AT1G15550	77.50
AT1G15570	131
AT1G15580	54.50
AT1G15590	0.50
AT1G15600	0
AT1G15610	0
AT1G15620	0
AT1G15630	2
AT1G15640	1
AT1G15650	0
AT1G15660	209
AT1G15670	265
AT1G15680	0
AT1G15690	20303.00
AT1G15700	70.50
AT1G15710	444.50
AT1G15720	56.50
AT1G15730	873.50
AT1G15740	1168
AT1G15750	2515.50
AT1G15757	0
AT1G15760	16
AT1G15770	0
AT1G15772	0
AT1G15780	712.83
AT1G15790	101.50
AT1G15800	114
AT1G15810	1808.50
AT1G15820	67238.36
AT1G15825	32.75
AT1G15830	109.50
AT1G15840	3
AT1G15850	0
AT1G15860	749
AT1G15870	37.50
AT1G15880	592
AT1G15885	144
AT1G15890	118
AT1G15900	14.50
AT1G15910	283.75
AT1G15920	197
AT1G15930	3376.33
AT1G15940	211.50
AT1G15950	1474.17
AT1G15960	446.17
AT1G15970	362
AT1G15980	5306.42
AT1G15990	41.50
AT1G16000	453
AT1G16010	706
AT1G16020	432.00
AT1G16022	9.00
AT1G16025	7.50
AT1G16030	70
AT1G16040	162.00
AT1G16060	118.50
AT1G16070	27
AT1G16080	3799.50
AT1G16090	72
AT1G16100	0
AT1G16110	142
AT1G16120	2
AT1G16130	79
AT1G16150	0
AT1G16160	0
AT1G16170	331.50
AT1G16180	3599
AT1G16190	366.50
AT1G16210	794
AT1G16220	65
AT1G16225	0
AT1G16230	0
AT1G16240	999.50
AT1G16250	161
AT1G16260	364
AT1G16270	348.50
AT1G16280	250.50
AT1G16290	2
AT1G16300	117
AT1G16310	38
AT1G16320	896.50
AT1G16330	16.50
AT1G16340	302
AT1G16350	797.50
AT1G16360	7
AT1G16370	33.50
AT1G16380	1.50
AT1G16390	197
AT1G16400	81
AT1G16410	2423.50
AT1G16420	56
AT1G16430	117
AT1G16440	1.50
AT1G16445	126
AT1G16450	0
AT1G16460	1032
AT1G16470	1597.50
AT1G16480	47
AT1G16489	9
AT1G16490	18
AT1G16500	403.50
AT1G16510	191
AT1G16515	63
AT1G16520	219
AT1G16530	20
AT1G16540	90
AT1G16560	1266.50
AT1G16570	246.50
AT1G16590	114
AT1G16610	849
AT1G16630	74
AT1G16635	0
AT1G16640	42
AT1G16650	136
AT1G16670	268
AT1G16680	284
AT1G16690	169.50
AT1G16700	1398.00
AT1G16705	8
AT1G16710	467.50
AT1G16720	3681.50
AT1G16730	214.50
AT1G16740	401.50
AT1G16750	242.50
AT1G16760	0
AT1G16770	12
AT1G16780	214
AT1G16790	225
AT1G16800	94.50
AT1G16810	798.75
AT1G16820	66
AT1G16825	92
AT1G16830	44.33
AT1G16840	799.33
AT1G16850	85
AT1G16858	533.00
AT1G16860	533.00
AT1G16870	529
AT1G16880	13435.08
AT1G16890	2316.08
AT1G16900	311
AT1G16905	0
AT1G16910	5
AT1G16916	223
AT1G16920	812
AT1G16930	85.25
AT1G16940	0
AT1G16950	0
AT1G16960	174.50
AT1G16970	209.50
AT1G16980	0.50
AT1G17000	0.50
AT1G17010	0
AT1G17020	20
AT1G17030	16
AT1G17040	62
AT1G17050	761.50
AT1G17060	82
AT1G17070	238
AT1G17080	843.50
AT1G17090	146
AT1G17100	2526.50
AT1G17110	441.50
AT1G17120	709.50
AT1G17130	511
AT1G17140	663
AT1G17145	174
AT1G17147	144.50
AT1G17150	0
AT1G17160	668
AT1G17170	17
AT1G17180	4
AT1G17190	129
AT1G17200	1605.00
AT1G17210	926.50
AT1G17220	6587.50
AT1G17230	152
AT1G17232	49
AT1G17235	5
AT1G17240	19.50
AT1G17250	35.50
AT1G17255	52
AT1G17260	18.50
AT1G17270	141
AT1G17280	489.00
AT1G17285	5
AT1G17290	4000.00
AT1G17300	0
AT1G17310	0
AT1G17330	278.50
AT1G17340	498
AT1G17345	24
AT1G17350	187
AT1G17360	679.50
AT1G17370	1346.50
AT1G17380	141.50
AT1G17400	5
AT1G17410	103
AT1G17420	883.50
AT1G17430	246.50
AT1G17440	544
AT1G17450	231.50
AT1G17455	189
AT1G17460	74
AT1G17470	1637.50
AT1G17480	45.50
AT1G17490	222.50
AT1G17500	394.50
AT1G17510	320.50
AT1G17520	153
AT1G17530	501
AT1G17540	0
AT1G17545	0
AT1G17550	937.50
AT1G17560	154
AT1G17570	0
AT1G17580	413
AT1G17590	52
AT1G17600	244.50
AT1G17610	182
AT1G17615	0
AT1G17620	1167.50
AT1G17630	51
AT1G17640	60
AT1G17650	1329
AT1G17660	0
AT1G17665	310
AT1G17670	0
AT1G17680	307
AT1G17690	236
AT1G17700	66
AT1G17710	21
AT1G17720	1073
AT1G17730	504.50
AT1G17744	168.50
AT1G17745	790.50
AT1G17750	85.50
AT1G17760	232.50
AT1G17770	0
AT1G17780	240
AT1G17790	143
AT1G17800	0
AT1G17810	1.50
AT1G17820	241.50
AT1G17830	42
AT1G17840	2366.25
AT1G17850	420.67
AT1G17860	163
AT1G17870	49
AT1G17880	2823.50
AT1G17890	831.50
AT1G17910	0
AT1G17920	93
AT1G17930	90
AT1G17940	207
AT1G17950	6
AT1G17960	7
AT1G17970	314
AT1G17980	449.50
AT1G17990	445
AT1G18000	547.33
AT1G18010	548
AT1G18020	224.50
AT1G18030	154
AT1G18040	125.50
AT1G18050	0
AT1G18060	2282
AT1G18070	1999.50
AT1G18075	64.50
AT1G18080	6350.92
AT1G18090	82.50
AT1G18100	30.50
AT1G18130	0
AT1G18140	39
AT1G18150	1097.50
AT1G18160	812.00
AT1G18170	1237.50
AT1G18180	48
AT1G18190	161
AT1G18200	24.50
AT1G18210	2778
AT1G18220	0
AT1G18250	412.50
AT1G18260	867.50
AT1G18265	62.50
AT1G18270	517.50
AT1G18280	0
AT1G18290	0
AT1G18300	85
AT1G18310	0
AT1G18320	18.50
AT1G18330	123
AT1G18335	67
AT1G18340	160
AT1G18350	14
AT1G18360	476
AT1G18370	139.50
AT1G18382	16
AT1G18390	216
AT1G18400	291.50
AT1G18410	6
AT1G18415	54
AT1G18420	54
AT1G18430	0
AT1G18440	352
AT1G18450	547.50
AT1G18460	482
AT1G18470	849
AT1G18480	377.50
AT1G18485	254.50
AT1G18486	0.33
AT1G18490	294.33
AT1G18500	1188
AT1G18510	0
AT1G18520	0
AT1G18530	5
AT1G18540	5246.67
AT1G18550	56
AT1G18560	81.00
AT1G18570	560.50
AT1G18580	364.50
AT1G18590	636
AT1G18600	545
AT1G18610	156
AT1G18620	646.50
AT1G18630	322.50
AT1G18640	834.00
AT1G18650	437.33
AT1G18660	812
AT1G18670	233.50
AT1G18680	131
AT1G18690	183.50
AT1G18700	472
AT1G18710	88.50
AT1G18720	1816.00
AT1G18730	2484.75
AT1G18735	864.50
AT1G18740	1115.50
AT1G18745	72.50
AT1G18750	54
AT1G18760	0
AT1G18770	0
AT1G18773	88
AT1G18780	0
AT1G18790	0
AT1G18800	402.50
AT1G18810	259
AT1G18820	0
AT1G18830	7
AT1G18835	4
AT1G18840	344
AT1G18850	212
AT1G18860	1
AT1G18870	41
AT1G18871	0
AT1G18879	0
AT1G18880	36.50
AT1G18890	1019.50
AT1G18900	356.50
AT1G18910	100.50
AT1G18940	29
AT1G18950	311
AT1G18960	3
AT1G18970	0
AT1G18980	3
AT1G18990	0
AT1G19000	3232.58
AT1G19010	108
AT1G19020	614.50
AT1G19025	47
AT1G19040	0
AT1G19050	781.50
AT1G19060	0
AT1G19070	3.50
AT1G19080	141.75
AT1G19086	0
AT1G19090	0
AT1G19100	121
AT1G19110	735
AT1G19115	1
AT1G19120	369
AT1G19130	1004.50
AT1G19140	446
AT1G19150	3690.83
AT1G19160	1
AT1G19170	324
AT1G19180	666.50
AT1G19190	15
AT1G19200	48
AT1G19210	0
AT1G19220	150
AT1G19230	5
AT1G19240	247
AT1G19250	25
AT1G19260	0
AT1G19270	207
AT1G19290	100
AT1G19300	518
AT1G19310	345
AT1G19320	20
AT1G19330	246
AT1G19340	80
AT1G19350	2532
AT1G19360	595.50
AT1G19370	494
AT1G19371	1
AT1G19373	0
AT1G19376	4
AT1G19380	629
AT1G19390	0
AT1G19394	12.00
AT1G19396	32.50
AT1G19397	23.00
AT1G19400	1013
AT1G19410	1
AT1G19430	435
AT1G19440	715.33
AT1G19450	1287
AT1G19460	0
AT1G19464	3
AT1G19470	0
AT1G19480	151
AT1G19485	171
AT1G19490	35.50
AT1G19500	0
AT1G19510	57
AT1G19520	349
AT1G19530	30
AT1G19540	42.50
AT1G19550	67.00
AT1G19570	4883.00
AT1G19580	736
AT1G19600	687
AT1G19610	29
AT1G19620	35
AT1G19630	19
AT1G19640	39
AT1G19650	279.50
AT1G19660	3403.50
AT1G19670	6572
AT1G19680	478
AT1G19690	266.00
AT1G19700	322
AT1G19710	242.50
AT1G19715	606
AT1G19720	537.50
AT1G19730	231.50
AT1G19740	2812.11
AT1G19750	9
AT1G19770	1912.50
AT1G19780	2
AT1G19790	10
AT1G19800	804
AT1G19830	27
AT1G19835	1001
AT1G19840	56
AT1G19850	143.50
AT1G19860	285
AT1G19870	674
AT1G19880	657
AT1G19890	0
AT1G19900	0
AT1G19910	5400.17
AT1G19920	2430.50
AT1G19930	0.25
AT1G19940	119
AT1G19950	204
AT1G19960	1975
AT1G19968	5
AT1G19970	146
AT1G19980	56.50
AT1G19990	113
AT1G20000	0
AT1G20010	4906.33
AT1G20015	4
AT1G20020	24837.92
AT1G20030	167
AT1G20040	0
AT1G20050	1412.50
AT1G20060	33
AT1G20065	9
AT1G20070	335.50
AT1G20080	7
AT1G20090	1220
AT1G20100	735
AT1G20110	1417.75
AT1G20120	16
AT1G20130	5
AT1G20132	0
AT1G20135	0
AT1G20140	225.50
AT1G20150	0
AT1G20160	43
AT1G20170	0
AT1G20180	0
AT1G20190	1123.50
AT1G20200	1543
AT1G20210	0
AT1G20220	856.50
AT1G20225	765
AT1G20230	65
AT1G20240	0.50
AT1G20250	0
AT1G20260	4106.75
AT1G20270	267.33
AT1G20280	0
AT1G20290	6
AT1G20300	203
AT1G20310	20
AT1G20320	0
AT1G20330	3128.50
AT1G20340	95944.75
AT1G20350	81
AT1G20360	0.50
AT1G20370	242
AT1G20375	0
AT1G20380	84
AT1G20400	1
AT1G20405	0
AT1G20410	236.33
AT1G20420	0
AT1G20430	503
AT1G20440	4004.83
AT1G20450	3389.17
AT1G20460	154
AT1G20470	53
AT1G20480	37.50
AT1G20490	183
AT1G20500	0
AT1G20510	1991.00
AT1G20515	10.83
AT1G20520	10.83
AT1G20530	15.50
AT1G20540	361.00
AT1G20550	90
AT1G20560	519.50
AT1G20570	20
AT1G20575	299.00
AT1G20580	787.25
AT1G20590	4.75
AT1G20600	3.25
AT1G20610	52.25
AT1G20620	55751.94
AT1G20630	1027
AT1G20640	320.50
AT1G20650	402.50
AT1G20670	211
AT1G20680	5
AT1G20690	19.50
AT1G20691	19.50
AT1G20693	3836.17
AT1G20696	3425.58
AT1G20700	1
AT1G20710	0
AT1G20720	49
AT1G20730	0
AT1G20735	0
AT1G20740	0
AT1G20750	0
AT1G20760	960
AT1G20770	508
AT1G20780	804
AT1G20790	0
AT1G20795	0.25
AT1G20800	0
AT1G20810	1267.50
AT1G20816	190
AT1G20820	0
AT1G20823	302
AT1G20830	393
AT1G20840	1479
AT1G20850	300
AT1G20860	0
AT1G20870	16.50
AT1G20875	0.50
AT1G20880	156
AT1G20890	161
AT1G20900	5
AT1G20910	252
AT1G20920	548.50
AT1G20925	0.50
AT1G20930	147
AT1G20940	0
AT1G20950	1256.50
AT1G20960	1906.25
AT1G20967	0
AT1G20970	733.75
AT1G20980	1621
AT1G20990	5
AT1G21000	557
AT1G21010	232
AT1G21050	323.50
AT1G21060	290.50
AT1G21065	2048.00
AT1G21070	225
AT1G21080	769.50
AT1G21090	69
AT1G21100	362.75
AT1G21110	131.00
AT1G21120	264.67
AT1G21130	10184.75
AT1G21140	12
AT1G21150	76.50
AT1G21160	260
AT1G21170	291.50
AT1G21190	539
AT1G21200	132
AT1G21202	0
AT1G21210	5
AT1G21230	1
AT1G21240	166.75
AT1G21245	7.75
AT1G21250	3928
AT1G21270	2251.50
AT1G21280	79
AT1G21281	0
AT1G21310	2090.50
AT1G21320	11
AT1G21323	0
AT1G21326	18
AT1G21327	0
AT1G21340	2
AT1G21350	858
AT1G21360	0
AT1G21370	357
AT1G21380	948.50
AT1G21390	90.50
AT1G21395	0
AT1G21400	299
AT1G21410	207
AT1G21420	0
AT1G21430	17.50
AT1G21440	937.00
AT1G21450	289
AT1G21460	516
AT1G21470	4
AT1G21475	0
AT1G21480	246.00
AT1G21500	4771
AT1G21510	8
AT1G21520	332
AT1G21528	0
AT1G21529	0
AT1G21530	0
AT1G21540	92
AT1G21550	112
AT1G21560	235
AT1G21580	873.50
AT1G21590	1555
AT1G21600	2566
AT1G21610	308.50
AT1G21620	0
AT1G21630	1577
AT1G21640	1145
AT1G21650	580.50
AT1G21651	67.50
AT1G21660	745.50
AT1G21670	618
AT1G21680	2280
AT1G21690	307.50
AT1G21695	23
AT1G21700	397
AT1G21710	246.50
AT1G21720	1307.00
AT1G21722	0
AT1G21730	219
AT1G21738	0
AT1G21740	96
AT1G21750	2238
AT1G21760	493.58
AT1G21770	643.75
AT1G21780	1050.75
AT1G21790	156
AT1G21800	0
AT1G21810	26
AT1G21830	301
AT1G21835	0
AT1G21840	126
AT1G21850	0
AT1G21860	0
AT1G21864	0
AT1G21866	0
AT1G21870	0
AT1G21880	534
AT1G21890	9
AT1G21900	765.50
AT1G21910	497
AT1G21920	630
AT1G21925	0
AT1G21928	0
AT1G21930	304.50
AT1G21940	0
AT1G21950	0
AT1G21960	0
AT1G21970	0
AT1G21975	0
AT1G21980	497.83
AT1G21990	0
AT1G22000	2
AT1G22010	0
AT1G22015	0
AT1G22020	502.50
AT1G22030	113.50
AT1G22040	241.50
AT1G22050	171.50
AT1G22060	612.50
AT1G22065	9
AT1G22067	0
AT1G22070	1031.50
AT1G22080	0
AT1G22090	0
AT1G22100	0
AT1G22110	29
AT1G22120	0
AT1G22130	0
AT1G22140	502.50
AT1G22150	0
AT1G22160	280
AT1G22170	149.50
AT1G22180	248.50
AT1G22190	1010
AT1G22200	756
AT1G22210	1
AT1G22220	23
AT1G22230	40.50
AT1G22240	0
AT1G22250	188
AT1G22260	27
AT1G22270	649
AT1G22275	8
AT1G22280	1256.50
AT1G22290	1
AT1G22300	4886
AT1G22310	94
AT1G22320	0
AT1G22330	414.50
AT1G22340	21.50
AT1G22360	1179.50
AT1G22370	245
AT1G22380	38.50
AT1G22400	697
AT1G22403	66
AT1G22410	3186.33
AT1G22420	0
AT1G22430	744.50
AT1G22440	3.33
AT1G22450	1734.25
AT1G22460	0
AT1G22470	14
AT1G22480	3
AT1G22490	23
AT1G22500	184.17
AT1G22510	205.17
AT1G22520	708
AT1G22530	3435.83
AT1G22540	384
AT1G22550	190
AT1G22570	379.50
AT1G22590	591
AT1G22600	7
AT1G22610	1352.50
AT1G22620	506.50
AT1G22630	1850.83
AT1G22640	156
AT1G22650	319
AT1G22651	0
AT1G22660	161
AT1G22670	0
AT1G22680	2
AT1G22690	2052.50
AT1G22700	2450.50
AT1G22710	1951.50
AT1G22720	2
AT1G22730	521
AT1G22740	325.00
AT1G22750	983.50
AT1G22760	2
AT1G22767	0
AT1G22770	834
AT1G22780	2581
AT1G22790	407
AT1G22800	226.20
AT1G22810	5.20
AT1G22830	56.50
AT1G22840	2744.50
AT1G22850	2199
AT1G22860	219
AT1G22870	227
AT1G22880	186
AT1G22882	550
AT1G22885	291
AT1G22890	962.50
AT1G22900	47
AT1G22910	675
AT1G22920	735.50
AT1G22930	1648.50
AT1G22940	601.50
AT1G22950	267.50
AT1G22960	120.50
AT1G22970	289
AT1G22980	6
AT1G22985	51
AT1G22990	7
AT1G23000	65
AT1G23010	49
AT1G23020	1655.50
AT1G23030	1438.50
AT1G23037	0
AT1G23040	136
AT1G23050	41.33
AT1G23052	41.33
AT1G23060	15
AT1G23070	0
AT1G23074	0
AT1G23080	2596.50
AT1G23090	1598
AT1G23100	126.50
AT1G23110	12.50
AT1G23120	15
AT1G23130	15168.17
AT1G23140	123
AT1G23145	0
AT1G23147	0
AT1G23149	40.50
AT1G23150	40.50
AT1G23160	0
AT1G23170	216.50
AT1G23180	721
AT1G23190	2120
AT1G23200	42
AT1G23201	0
AT1G23205	538.50
AT1G23210	0
AT1G23220	424.50
AT1G23230	460.50
AT1G23240	0
AT1G23250	0
AT1G23260	618.17
AT1G23270	0
AT1G23280	339.50
AT1G23290	3635
AT1G23300	0.50
AT1G23310	28301.17
AT1G23320	0
AT1G23330	115
AT1G23340	50
AT1G23350	4
AT1G23360	609
AT1G23380	39.50
AT1G23390	1553.50
AT1G23400	1052
AT1G23410	97
AT1G23420	0
AT1G23440	753.50
AT1G23450	6
AT1G23460	115.50
AT1G23465	12.50
AT1G23480	495
AT1G23490	7891.44
AT1G23500	0
AT1G23510	0
AT1G23520	0
AT1G23530	63
AT1G23540	2
AT1G23550	69.50
AT1G23560	7.50
AT1G23570	0
AT1G23580	0
AT1G23590	0
AT1G23600	0
AT1G23610	1
AT1G23640	0
AT1G23650	0
AT1G23660	0
AT1G23670	0
AT1G23680	0
AT1G23690	0
AT1G23700	6
AT1G23710	299.50
AT1G23720	0
AT1G23724	0
AT1G23730	64
AT1G23740	3844.50
AT1G23750	221
AT1G23760	3
AT1G23770	0
AT1G23780	549
AT1G23790	44
AT1G23800	131
AT1G23810	0
AT1G23820	2566.50
AT1G23830	132.50
AT1G23840	128.50
AT1G23850	66
AT1G23860	463.50
AT1G23870	265.50
AT1G23880	77.50
AT1G23890	62
AT1G23900	677
AT1G23910	0
AT1G23935	21
AT1G23940	32.50
AT1G23950	647.42
AT1G23960	939.50
AT1G23965	6.50
AT1G23970	236.08
AT1G23980	106
AT1G24000	0
AT1G24010	0.50
AT1G24020	2993.50
AT1G24030	87.50
AT1G24040	482
AT1G24050	1314
AT1G24060	0
AT1G24062	0
AT1G24068	0
AT1G24070	83
AT1G24080	0
AT1G24090	39
AT1G24095	61
AT1G24100	1101.50
AT1G24110	0
AT1G24120	630.50
AT1G24130	1
AT1G24140	201
AT1G24145	242
AT1G24147	1149.50
AT1G24148	576
AT1G24150	308
AT1G24159	0
AT1G24160	759.50
AT1G24170	2134.50
AT1G24180	1125.00
AT1G24190	411
AT1G24200	0
AT1G24210	27
AT1G24220	0
AT1G24230	0
AT1G24240	281.50
AT1G24250	0
AT1G24256	0
AT1G24260	26
AT1G24265	29
AT1G24267	653
AT1G24270	18
AT1G24280	233.50
AT1G24290	100.50
AT1G24300	605.50
AT1G24310	253
AT1G24320	12
AT1G24330	46
AT1G24340	313.33
AT1G24350	704.33
AT1G24360	2660.00
AT1G24380	0
AT1G24388	0
AT1G24390	0
AT1G24400	147
AT1G24405	1
AT1G24420	0
AT1G24430	4
AT1G24440	191
AT1G24450	254
AT1G24460	669.50
AT1G24470	24
AT1G24480	4
AT1G24485	0
AT1G24490	497.50
AT1G24510	2214.50
AT1G24520	0
AT1G24530	298.50
AT1G24540	0
AT1G24560	468
AT1G24570	0
AT1G24575	250
AT1G24577	37
AT1G24580	41
AT1G24590	2
AT1G24600	15
AT1G24610	653
AT1G24620	1
AT1G24625	285
AT1G24650	0
AT1G24706	624
AT1G24735	22
AT1G24764	432.50
AT1G24793	108.77
AT1G24800	420.95
AT1G24807	14.33
AT1G24822	274.40
AT1G24851	0
AT1G24880	540.15
AT1G24881	421.58
AT1G24909	8.10
AT1G24996	938.20
AT1G25025	0.30
AT1G25054	866.00
AT1G25055	416.42
AT1G25083	14.23
AT1G25097	636.20
AT1G25098	1108.47
AT1G25112	0.10
AT1G25141	6.40
AT1G25145	108.61
AT1G25150	455.31
AT1G25155	9.00
AT1G25175	1115.23
AT1G25180	0.30
AT1G25210	142.94
AT1G25211	507.59
AT1G25220	922.70
AT1G25230	581.50
AT1G25240	0
AT1G25250	91
AT1G25260	771
AT1G25270	0
AT1G25275	3700.50
AT1G25280	550.50
AT1G25290	338
AT1G25300	0
AT1G25310	0
AT1G25320	144
AT1G25330	0.50
AT1G25340	0
AT1G25350	914
AT1G25360	45
AT1G25370	132.50
AT1G25375	223
AT1G25380	434
AT1G25390	340
AT1G25400	220.50
AT1G25410	0
AT1G25420	489.67
AT1G25422	15.33
AT1G25425	150
AT1G25440	3938.17
AT1G25450	1156.33
AT1G25460	17
AT1G25470	120.67
AT1G25472	120.67
AT1G25480	182
AT1G25490	2091.50
AT1G25500	122.50
AT1G25510	73
AT1G25520	451.50
AT1G25530	50.50
AT1G25540	416
AT1G25550	1597
AT1G25560	1129
AT1G25570	545
AT1G25580	211
AT1G25682	390.67
AT1G25988	0
AT1G26090	361
AT1G26100	191
AT1G26110	2962.50
AT1G26120	393.50
AT1G26130	213
AT1G26140	0.50
AT1G26150	1064.50
AT1G26160	593.50
AT1G26170	404.50
AT1G26180	506.50
AT1G26190	220
AT1G26200	48.50
AT1G26208	308.67
AT1G26210	288.67
AT1G26218	415.75
AT1G26220	373.75
AT1G26230	538.50
AT1G26233	8
AT1G26235	1.50
AT1G26240	0
AT1G26250	0
AT1G26260	64
AT1G26270	544.50
AT1G26290	17.50
AT1G26300	249
AT1G26310	0
AT1G26320	0
AT1G26330	34
AT1G26340	329
AT1G26350	0
AT1G26355	0
AT1G26360	0
AT1G26370	259
AT1G26380	81
AT1G26390	78
AT1G26400	0
AT1G26410	12
AT1G26420	56
AT1G26430	0
AT1G26440	246
AT1G26450	37
AT1G26460	686.50
AT1G26470	420
AT1G26480	0
AT1G26490	0
AT1G26500	20
AT1G26510	1
AT1G26515	0
AT1G26520	118.50
AT1G26530	22
AT1G26540	21
AT1G26550	2019.33
AT1G26558	7
AT1G26560	333.50
AT1G26570	283
AT1G26580	758.50
AT1G26590	2
AT1G26600	32
AT1G26610	4
AT1G26620	190.50
AT1G26630	11666.17
AT1G26640	389.50
AT1G26650	455
AT1G26660	90
AT1G26665	499.50
AT1G26670	2233.50
AT1G26680	4
AT1G26690	378.50
AT1G26700	0
AT1G26710	0
AT1G26720	0
AT1G26730	212
AT1G26740	358.50
AT1G26750	428
AT1G26760	31.50
AT1G26761	398
AT1G26762	6
AT1G26770	1723
AT1G26771	0
AT1G26773	0
AT1G26780	4
AT1G26790	11
AT1G26795	0
AT1G26796	0
AT1G26797	0
AT1G26798	0
AT1G26799	0
AT1G26800	155
AT1G26810	101
AT1G26815	0
AT1G26820	93.50
AT1G26830	675
AT1G26840	92
AT1G26850	3564.50
AT1G26870	0
AT1G26880	2594.25
AT1G26890	1
AT1G26900	66
AT1G26910	204
AT1G26916	0
AT1G26920	404
AT1G26921	0
AT1G26930	63
AT1G26940	216
AT1G26945	280.50
AT1G26960	183
AT1G26970	1
AT1G26973	2
AT1G26975	0
AT1G26976	0
AT1G26985	0
AT1G27000	1406.33
AT1G27008	0.50
AT1G27020	1466
AT1G27030	433
AT1G27040	3
AT1G27045	18
AT1G27050	194
AT1G27060	109.50
AT1G27070	182
AT1G27080	0
AT1G27090	2641
AT1G27100	1762.50
AT1G27110	14
AT1G27120	269.50
AT1G27130	3530.50
AT1G27135	0
AT1G27140	2
AT1G27150	348.50
AT1G27160	0
AT1G27170	59.70
AT1G27180	136.30
AT1G27190	860
AT1G27200	302.50
AT1G27210	444
AT1G27213	0
AT1G27220	0
AT1G27240	0
AT1G27250	0
AT1G27260	0
AT1G27270	0
AT1G27280	0
AT1G27290	923
AT1G27300	259
